airline_iata,airline_name,callsign,airline_country,src_iata,src_airport,src_city,src_country,src_lat,src_lon,src_continent,src_airport_type,src_elevation,dst_iata,dst_airport,dst_city,dst_country,dst_lat,dst_lon,dst_continent,dst_airport_type,dst_elevation,stops,equipment,distance_km
OA,Olympic Airlines,OLYMPIC,Greece,LYS,Lyon Saint-Exupéry Airport,"Colombier-Saugnieu, Rhône",FR,45.725996,5.090139,Europe,large_airport,250.2408,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,320,1780
OA,Olympic Airlines,OLYMPIC,Greece,MAD,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,Europe,large_airport,608.9904,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,320,2378
OA,Olympic Airlines,OLYMPIC,Greece,MAN,Manchester Airport,"Manchester, Greater Manchester",GB,53.349375,-2.279521,Europe,large_airport,78.3336,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,320,2637
OA,Olympic Airlines,OLYMPIC,Greece,MJT,Mytilene International Airport,Mytilene,GR,39.057406,26.598629,Europe,medium_airport,18.288,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,320 DH4,262
OA,Olympic Airlines,OLYMPIC,Greece,MJT,Mytilene International Airport,Mytilene,GR,39.057406,26.598629,Europe,medium_airport,18.288,SKG,Thessaloniki Macedonia International Airport,Thessaloniki,GR,40.51928,22.970009,Europe,large_airport,6.7056000000000004,0,320,350
OA,Olympic Airlines,OLYMPIC,Greece,MLO,Milos Airport,Milos Island,GR,36.696899,24.4769,Europe,small_airport,3.048,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,DH8,146
OA,Olympic Airlines,OLYMPIC,Greece,MRS,Marseille Provence Airport,"Marignane, Bouches-du-Rhône",FR,43.438088,5.2125,Europe,large_airport,22.555200000000003,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,320,1689
OA,Olympic Airlines,OLYMPIC,Greece,MXP,Milan Malpensa International Airport,Ferno (VA),IT,45.6306,8.72811,Europe,large_airport,234.08640000000003,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,320,1520
OA,Olympic Airlines,OLYMPIC,Greece,OTP,Bucharest Henri Coandă International Airport,Otopeni,RO,44.571792,26.103285,Europe,large_airport,95.7072,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,320 DH4,759
OA,Olympic Airlines,OLYMPIC,Greece,PAS,Paros National Airport,Paros,GR,37.020495,25.113195,Europe,small_airport,39.9288,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,DH8,145
OA,Olympic Airlines,OLYMPIC,Greece,RHO,"Rhodes International Airport ""Diagoras""",Rhodes,GR,36.405399,28.086201,Asia,large_airport,5.1816,AOK,Karpathos Airport,Karpathos Island,GR,35.421398,27.146,Europe,medium_airport,20.1168,0,DH8,138
OA,Olympic Airlines,OLYMPIC,Greece,RHO,"Rhodes International Airport ""Diagoras""",Rhodes,GR,36.405399,28.086201,Asia,large_airport,5.1816,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,320 DH4,404
OA,Olympic Airlines,OLYMPIC,Greece,RHO,"Rhodes International Airport ""Diagoras""",Rhodes,GR,36.405399,28.086201,Asia,large_airport,5.1816,KGS,"Kos International Airport ""Ippokratis""",Kos Island,GR,36.794523,27.09115,Asia,large_airport,125.5776,0,DH8,99
OA,Olympic Airlines,OLYMPIC,Greece,RHO,"Rhodes International Airport ""Diagoras""",Rhodes,GR,36.405399,28.086201,Asia,large_airport,5.1816,KZS,Kastelorizo Airport,Kastelorizo Island,GR,36.141701,29.576401,Asia,small_airport,149.0472,0,DH8,137
OA,Olympic Airlines,OLYMPIC,Greece,RHO,"Rhodes International Airport ""Diagoras""",Rhodes,GR,36.405399,28.086201,Asia,large_airport,5.1816,SKG,Thessaloniki Macedonia International Airport,Thessaloniki,GR,40.51928,22.970009,Europe,large_airport,6.7056000000000004,0,320,638
OA,Olympic Airlines,OLYMPIC,Greece,SKG,Thessaloniki Macedonia International Airport,Thessaloniki,GR,40.51928,22.970009,Europe,large_airport,6.7056000000000004,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,320 321 DH4,299
OA,Olympic Airlines,OLYMPIC,Greece,SKG,Thessaloniki Macedonia International Airport,Thessaloniki,GR,40.51928,22.970009,Europe,large_airport,6.7056000000000004,CHQ,Chania International Airport,Souda,GR,35.531207,24.150673,Asia,large_airport,149.352,0,320,564
OA,Olympic Airlines,OLYMPIC,Greece,SKG,Thessaloniki Macedonia International Airport,Thessaloniki,GR,40.51928,22.970009,Europe,large_airport,6.7056000000000004,HER,Heraklion International Nikos Kazantzakis Airport,Heraklion,GR,35.339699,25.1803,Europe,large_airport,35.052,0,320,608
OA,Olympic Airlines,OLYMPIC,Greece,SKG,Thessaloniki Macedonia International Airport,Thessaloniki,GR,40.51928,22.970009,Europe,large_airport,6.7056000000000004,MJT,Mytilene International Airport,Mytilene,GR,39.057406,26.598629,Europe,medium_airport,18.288,0,320,350
OA,Olympic Airlines,OLYMPIC,Greece,SKG,Thessaloniki Macedonia International Airport,Thessaloniki,GR,40.51928,22.970009,Europe,large_airport,6.7056000000000004,RHO,"Rhodes International Airport ""Diagoras""",Rhodes,GR,36.405399,28.086201,Asia,large_airport,5.1816,0,320,638
OA,Olympic Airlines,OLYMPIC,Greece,SKU,Skiros Airport,Skiros Island,GR,38.96760178,24.48719978,Europe,small_airport,13.411200000000001,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,DH4,124
OA,Olympic Airlines,OLYMPIC,Greece,SMI,Samos Airport,Samos Island,GR,37.689999,26.911699,Europe,medium_airport,5.7912,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,DH4,262
OA,Olympic Airlines,OLYMPIC,Greece,SOF,Sofia Airport,Sofia,BG,42.696357,23.417671,Europe,large_airport,530.9616,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,DH4,531
OA,Olympic Airlines,OLYMPIC,Greece,TIA,Tirana International Airport Mother Teresa,Rinas,AL,41.4147,19.7206,Europe,large_airport,38.4048,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,DH4,529
OA,Olympic Airlines,OLYMPIC,Greece,ZTH,Zakynthos International Airport Dionysios Solomos,Zakynthos,GR,37.7509,20.8843,Europe,medium_airport,3.6576000000000004,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,DH4,269
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,CBB,Jorge Wilsterman International Airport,Cochabamba,BO,-17.421105,-66.177102,South America,large_airport,2548.128,CIJ,Capitán Aníbal Arab Airport,Cobija,BO,-11.039109,-68.782774,South America,medium_airport,270.9672,0,733,763
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,CBB,Jorge Wilsterman International Airport,Cochabamba,BO,-17.421105,-66.177102,South America,large_airport,2548.128,LPB,El Alto International Airport,La Paz / El Alto,BO,-16.510272,-68.189416,South America,large_airport,4070.6040000000003,0,733,237
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,CBB,Jorge Wilsterman International Airport,Cochabamba,BO,-17.421105,-66.177102,South America,large_airport,2548.128,SRE,Alcantarí International Airport,Sucre,BO,-19.246835,-65.149611,South America,large_airport,3104.0832,0,733,230
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,CBB,Jorge Wilsterman International Airport,Cochabamba,BO,-17.421105,-66.177102,South America,large_airport,2548.128,TJA,Capitan Oriel Lea Plaza Airport,Tarija,BO,-21.5557,-64.701302,South America,medium_airport,1852.8792,0,733,485
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,CBB,Jorge Wilsterman International Airport,Cochabamba,BO,-17.421105,-66.177102,South America,large_airport,2548.128,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,0,733 762,323
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,CIJ,Capitán Aníbal Arab Airport,Cobija,BO,-11.039109,-68.782774,South America,medium_airport,270.9672,CBB,Jorge Wilsterman International Airport,Cochabamba,BO,-17.421105,-66.177102,South America,large_airport,2548.128,0,733,763
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,EZE,Ezeiza International Airport - Ministro Pistarini,Buenos Aires (Ezeiza),AR,-34.8222,-58.5358,South America,large_airport,20.4216,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,0,733,1964
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,South America,large_airport,750.1128,CBB,Jorge Wilsterman International Airport,Cochabamba,BO,-17.421105,-66.177102,South America,large_airport,2548.128,0,733,2157
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,South America,large_airport,750.1128,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,0,733,1849
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,LPB,El Alto International Airport,La Paz / El Alto,BO,-16.510272,-68.189416,South America,large_airport,4070.6040000000003,CBB,Jorge Wilsterman International Airport,Cochabamba,BO,-17.421105,-66.177102,South America,large_airport,2548.128,0,733,237
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,LPB,El Alto International Airport,La Paz / El Alto,BO,-16.510272,-68.189416,South America,large_airport,4070.6040000000003,CIJ,Capitán Aníbal Arab Airport,Cobija,BO,-11.039109,-68.782774,South America,medium_airport,270.9672,0,733,612
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,LPB,El Alto International Airport,La Paz / El Alto,BO,-16.510272,-68.189416,South America,large_airport,4070.6040000000003,SRE,Alcantarí International Airport,Sucre,BO,-19.246835,-65.149611,South America,large_airport,3104.0832,0,733,443
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,LPB,El Alto International Airport,La Paz / El Alto,BO,-16.510272,-68.189416,South America,large_airport,4070.6040000000003,TJA,Capitan Oriel Lea Plaza Airport,Tarija,BO,-21.5557,-64.701302,South America,medium_airport,1852.8792,0,733,670
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,LPB,El Alto International Airport,La Paz / El Alto,BO,-16.510272,-68.189416,South America,large_airport,4070.6040000000003,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,0,733,552
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,MAD,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,Europe,large_airport,608.9904,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,0,762,8917
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,SRE,Alcantarí International Airport,Sucre,BO,-19.246835,-65.149611,South America,large_airport,3104.0832,CBB,Jorge Wilsterman International Airport,Cochabamba,BO,-17.421105,-66.177102,South America,large_airport,2548.128,0,733,230
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,SRE,Alcantarí International Airport,Sucre,BO,-19.246835,-65.149611,South America,large_airport,3104.0832,LPB,El Alto International Airport,La Paz / El Alto,BO,-16.510272,-68.189416,South America,large_airport,4070.6040000000003,0,733,443
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,SRE,Alcantarí International Airport,Sucre,BO,-19.246835,-65.149611,South America,large_airport,3104.0832,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,0,733,277
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,TJA,Capitan Oriel Lea Plaza Airport,Tarija,BO,-21.5557,-64.701302,South America,medium_airport,1852.8792,CBB,Jorge Wilsterman International Airport,Cochabamba,BO,-17.421105,-66.177102,South America,large_airport,2548.128,0,733,485
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,TJA,Capitan Oriel Lea Plaza Airport,Tarija,BO,-21.5557,-64.701302,South America,medium_airport,1852.8792,LPB,El Alto International Airport,La Paz / El Alto,BO,-16.510272,-68.189416,South America,large_airport,4070.6040000000003,0,733,670
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,TJA,Capitan Oriel Lea Plaza Airport,Tarija,BO,-21.5557,-64.701302,South America,medium_airport,1852.8792,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,0,733,465
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,CBB,Jorge Wilsterman International Airport,Cochabamba,BO,-17.421105,-66.177102,South America,large_airport,2548.128,0,762 733,323
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,EZE,Ezeiza International Airport - Ministro Pistarini,Buenos Aires (Ezeiza),AR,-34.8222,-58.5358,South America,large_airport,20.4216,0,733,1964
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,South America,large_airport,750.1128,0,733,1849
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,LPB,El Alto International Airport,La Paz / El Alto,BO,-16.510272,-68.189416,South America,large_airport,4070.6040000000003,0,733,552
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,MAD,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,Europe,large_airport,608.9904,0,762,8917
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,SRE,Alcantarí International Airport,Sucre,BO,-19.246835,-65.149611,South America,large_airport,3104.0832,0,733,277
OB,Astrakhan Airlines,AIR ASTRAKHAN,Russia,VVI,Viru Viru International Airport,Santa Cruz,BO,-17.6448,-63.135399,South America,large_airport,373.0752,TJA,Capitan Oriel Lea Plaza Airport,Tarija,BO,-21.5557,-64.701302,South America,medium_airport,1852.8792,0,733,465
OC,Catovair,CATOVAIR,Mauritius,FUJ,Fukue Airport,Goto,JP,32.666302,128.832993,Asia,medium_airport,83.2104,FUK,Fukuoka Airport,Fukuoka,JP,33.585899353027344,130.4510040283203,Asia,large_airport,9.7536,0,DH8,182
OC,Catovair,CATOVAIR,Mauritius,FUJ,Fukue Airport,Goto,JP,32.666302,128.832993,Asia,medium_airport,83.2104,NGS,Nagasaki Airport,Nagasaki,JP,32.916901,129.914001,Asia,large_airport,4.572,0,DH8,105
OC,Catovair,CATOVAIR,Mauritius,FUK,Fukuoka Airport,Fukuoka,JP,33.585899353027344,130.4510040283203,Asia,large_airport,9.7536,FUJ,Fukue Airport,Goto,JP,32.666302,128.832993,Asia,medium_airport,83.2104,0,DH8,182
OC,Catovair,CATOVAIR,Mauritius,IKI,Iki Airport,Iki,JP,33.74900055,129.7850037,Asia,medium_airport,12.4968,NGS,Nagasaki Airport,Nagasaki,JP,32.916901,129.914001,Asia,large_airport,4.572,0,DH8,93
OC,Catovair,CATOVAIR,Mauritius,NGS,Nagasaki Airport,Nagasaki,JP,32.916901,129.914001,Asia,large_airport,4.572,FUJ,Fukue Airport,Goto,JP,32.666302,128.832993,Asia,medium_airport,83.2104,0,DH8,105
OC,Catovair,CATOVAIR,Mauritius,NGS,Nagasaki Airport,Nagasaki,JP,32.916901,129.914001,Asia,large_airport,4.572,IKI,Iki Airport,Iki,JP,33.74900055,129.7850037,Asia,medium_airport,12.4968,0,DH8,93
